user_id	question	response	sequence_label
795	How have you been sleeping? Feeling overwhelmed at all?	Sleeping like crap. Either too much or not at all. And yeah, super overwhelmed.	depression
795	How was your energy yesterday? Any big worries today?	Energy was nonexistent. Today I'm just dreading everything, so yeah, worried.	depression
795	What's on your mind lately? How have you been sleeping?	Nothing and everything is on my mind, you know? And sleeping? What's that?	depression
795	How's your focus been? Any big worries today?	Focus? Forget about it. Can't concentrate on anything. And yeah, worried about everything, as usual.	depression
795	How's your focus been? How's your mood been?	Focus is shot. Mood's in the toilet.	depression
795	How was your energy yesterday? What's on your mind lately?	Energy yesterday was zero. Just feeling like everything is pointless, I guess.	depression
796	How have you been sleeping? How's your focus been?	Sleeping like crap. Can't concentrate on anything.	depression
796	Feeling overwhelmed at all? How's your focus been?	Yeah, totally overwhelmed. Can't focus to save my life.	depression
796	What's on your mind lately? How have you been sleeping?	Nothing, really. Just tired. And sleeping badly... like always.	depression
796	How was your energy yesterday? What's on your mind lately?	Zero energy. Just the usual thoughts I guess, you know, pointless stuff.	depression
796	Any big worries today? How's your mood been?	Everything is a worry. Mood is...blah.	depression
796	How was your energy yesterday? Any big worries today?	Low energy. Everything is a worry today.	depression
796	Feeling overwhelmed at all? How's your mood been?	Yep, drowning in it. Mood's in the toilet.	depression
797	How was your energy yesterday? What's on your mind lately?	Ugh, my energy was nonexistent. Just felt like a lump on the couch. And lately... just feel like everything is pointless, I guess.	depression
797	How was your energy yesterday? Any big worries today?	Energy was crap. I just felt exhausted all day. And yeah, I'm worried about failing everything.	depression
797	What's on your mind lately? How have you been sleeping?	I can't stop thinking about how much I've screwed up. And sleeping? What's that? Maybe 4 hours a night, if I'm lucky.	depression
797	Feeling overwhelmed at all? How's your mood been?	Overwhelmed is an understatement. It's like I'm drowning. My mood has been consistently awful. Just sad and irritable.	depression
797	How's your focus been? How's your mood been?	Focus? Gone. Completely shot. My mood has been pretty bleak.	depression
797	Feeling overwhelmed at all? Any big worries today?	Yeah, incredibly overwhelmed. Like I can't handle anything. And I'm just constantly worried about disappointing everyone.	depression
797	How have you been sleeping? How's your focus been?	Sleeping is a joke. I toss and turn for hours. And focus is impossible. My brain feels like it's full of cotton.	depression
798	How have you been sleeping? Any big worries today?	Sleeping like crap. Up and down all night, mostly down. And yeah, just the usual worries, you know? Everything.	depression
798	How was your energy yesterday? Any big worries today?	Zero energy. Got out of bed to go to the bathroom and that's about it. Same worries as always.	depression
798	How's your focus been? How's your mood been?	Focus is nonexistent. Mood is... what's worse than awful?	depression
798	Feeling overwhelmed at all? How's your focus been?	Yeah, completely overwhelmed. Can't concentrate on anything for more than a minute.	depression
798	Feeling overwhelmed at all? How's your mood been?	Like I'm drowning. And my mood is just... bleh.	depression
798	What's on your mind lately? How have you been sleeping?	Just feeling like a failure. And still not sleeping well. Tossing and turning, then staring at the ceiling.	depression
798	How was your energy yesterday? What's on your mind lately?	Low. Really low. I just feel like I'm stuck and can't see any way out.	depression
799	Feeling overwhelmed at all? Any big worries today?	Yeah, totally overwhelmed. Just the usual worries, I guess. Work, money, the future... all feel impossible.	depression
799	How have you been sleeping? How's your mood been?	Sleeping like crap. Can't fall asleep, then wake up a bunch. Mood's been... bleh. Just down.	depression
799	What's on your mind lately? How have you been sleeping?	Nothing and everything, you know? Just a lot of... blah. Sleeping hasn't been great either, tossing and turning.	depression
799	How's your focus been? How's your mood been?	Focus is shot. Can't concentrate on anything. Mood's been pretty low, to be honest.	depression
799	How was your energy yesterday? What's on your mind lately?	I was exhausted all day. Just thinking about how pointless everything feels, I guess.	depression
799	How was your energy yesterday? Any big worries today?	Zero energy. And yeah, worrying about everything. Like always.	depression
799	Feeling overwhelmed at all? How's your focus been?	Overwhelmed doesn't even begin to describe it. And my focus is gone. Can't seem to get anything done.	depression
800	How was your energy yesterday? What's on your mind lately?	Ugh, yesterday I could barely get out of bed. Nothing really. Just...everything feels pointless, I guess.	depression
800	How's your focus been? Any big worries today?	Concentrating is like trying to run through mud. Not really worried about anything specific, just the usual vague sense of dread.	depression
800	Feeling overwhelmed at all? How's your mood been?	Definitely overwhelmed. My mood's been pretty consistently down, like a dark cloud just hanging over me.	depression
800	How have you been sleeping? How's your mood been?	Terrible. Either I can't fall asleep or I sleep too much. My mood is crap.	depression
800	How was your energy yesterday? Any big worries today?	I had zero energy. All I did was sit on the couch. And yeah, I'm just really worried about the future, I guess. Nothing feels certain.	depression
800	What's on your mind lately? How have you been sleeping?	Just...everything feels hopeless. I haven't been sleeping well. Tossing and turning all night.	depression
800	Feeling overwhelmed at all? How's your focus been?	Yeah, totally overwhelmed. I can't seem to focus on anything. My brain is just a jumbled mess.	depression
801	How's your focus been? How's your mood been?	Pretty good on both fronts! Focused and feeling positive.	great
801	Any big worries today? How's your mood been?	Nothing major, just the usual day-to-day stuff. Mood's good!	great
801	What's on your mind lately? How have you been sleeping?	Just thinking about an upcoming vacation. Sleeping great, actually!	great
801	How was your energy yesterday? What's on your mind lately?	Energy was great! Went for a long hike. Just thinking about how to best organize my schedule for next week.	great
801	Feeling overwhelmed at all? How's your focus been?	Not at all! My focus has been really sharp.	great
